venue,asset,ladder,event,ticker,contract,settle_utc,strike_type,floor,cap,yes_bid,yes_ask,no_bid,no_ask,last,volume,open_interest,bid_depth,ask_depth
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2164.99,"$2,165 or above",2026-08-03T16:00:00Z,greater,2164.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2169.99,"$2,170 or above",2026-08-03T16:00:00Z,greater,2169.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2174.99,"$2,175 or above",2026-08-03T16:00:00Z,greater,2174.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2179.99,"$2,180 or above",2026-08-03T16:00:00Z,greater,2179.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2184.99,"$2,185 or above",2026-08-03T16:00:00Z,greater,2184.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2189.99,"$2,190 or above",2026-08-03T16:00:00Z,greater,2189.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2194.99,"$2,195 or above",2026-08-03T16:00:00Z,greater,2194.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2199.99,"$2,200 or above",2026-08-03T16:00:00Z,greater,2199.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2204.99,"$2,205 or above",2026-08-03T16:00:00Z,greater,2204.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2209.99,"$2,210 or above",2026-08-03T16:00:00Z,greater,2209.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2214.99,"$2,215 or above",2026-08-03T16:00:00Z,greater,2214.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2219.99,"$2,220 or above",2026-08-03T16:00:00Z,greater,2219.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2224.99,"$2,225 or above",2026-08-03T16:00:00Z,greater,2224.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2229.99,"$2,230 or above",2026-08-03T16:00:00Z,greater,2229.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2234.99,"$2,235 or above",2026-08-03T16:00:00Z,greater,2234.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2239.99,"$2,240 or above",2026-08-03T16:00:00Z,greater,2239.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2244.99,"$2,245 or above",2026-08-03T16:00:00Z,greater,2244.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2249.99,"$2,250 or above",2026-08-03T16:00:00Z,greater,2249.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2254.99,"$2,255 or above",2026-08-03T16:00:00Z,greater,2254.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2259.99,"$2,260 or above",2026-08-03T16:00:00Z,greater,2259.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2264.99,"$2,265 or above",2026-08-03T16:00:00Z,greater,2264.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2269.99,"$2,270 or above",2026-08-03T16:00:00Z,greater,2269.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2274.99,"$2,275 or above",2026-08-03T16:00:00Z,greater,2274.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2279.99,"$2,280 or above",2026-08-03T16:00:00Z,greater,2279.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2284.99,"$2,285 or above",2026-08-03T16:00:00Z,greater,2284.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2289.99,"$2,290 or above",2026-08-03T16:00:00Z,greater,2289.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2294.99,"$2,295 or above",2026-08-03T16:00:00Z,greater,2294.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2299.99,"$2,300 or above",2026-08-03T16:00:00Z,greater,2299.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2304.99,"$2,305 or above",2026-08-03T16:00:00Z,greater,2304.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2309.99,"$2,310 or above",2026-08-03T16:00:00Z,greater,2309.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2314.99,"$2,315 or above",2026-08-03T16:00:00Z,greater,2314.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2319.99,"$2,320 or above",2026-08-03T16:00:00Z,greater,2319.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2324.99,"$2,325 or above",2026-08-03T16:00:00Z,greater,2324.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2329.99,"$2,330 or above",2026-08-03T16:00:00Z,greater,2329.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2334.99,"$2,335 or above",2026-08-03T16:00:00Z,greater,2334.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2339.99,"$2,340 or above",2026-08-03T16:00:00Z,greater,2339.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2344.99,"$2,345 or above",2026-08-03T16:00:00Z,greater,2344.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2349.99,"$2,350 or above",2026-08-03T16:00:00Z,greater,2349.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2354.99,"$2,355 or above",2026-08-03T16:00:00Z,greater,2354.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2359.99,"$2,360 or above",2026-08-03T16:00:00Z,greater,2359.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2364.99,"$2,365 or above",2026-08-03T16:00:00Z,greater,2364.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2369.99,"$2,370 or above",2026-08-03T16:00:00Z,greater,2369.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2374.99,"$2,375 or above",2026-08-03T16:00:00Z,greater,2374.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2379.99,"$2,380 or above",2026-08-03T16:00:00Z,greater,2379.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2384.99,"$2,385 or above",2026-08-03T16:00:00Z,greater,2384.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2389.99,"$2,390 or above",2026-08-03T16:00:00Z,greater,2389.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2394.99,"$2,395 or above",2026-08-03T16:00:00Z,greater,2394.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2399.99,"$2,400 or above",2026-08-03T16:00:00Z,greater,2399.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2404.99,"$2,405 or above",2026-08-03T16:00:00Z,greater,2404.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2409.99,"$2,410 or above",2026-08-03T16:00:00Z,greater,2409.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2414.99,"$2,415 or above",2026-08-03T16:00:00Z,greater,2414.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2419.99,"$2,420 or above",2026-08-03T16:00:00Z,greater,2419.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2424.99,"$2,425 or above",2026-08-03T16:00:00Z,greater,2424.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2429.99,"$2,430 or above",2026-08-03T16:00:00Z,greater,2429.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2434.99,"$2,435 or above",2026-08-03T16:00:00Z,greater,2434.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2439.99,"$2,440 or above",2026-08-03T16:00:00Z,greater,2439.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2444.99,"$2,445 or above",2026-08-03T16:00:00Z,greater,2444.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2449.99,"$2,450 or above",2026-08-03T16:00:00Z,greater,2449.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2454.99,"$2,455 or above",2026-08-03T16:00:00Z,greater,2454.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2459.99,"$2,460 or above",2026-08-03T16:00:00Z,greater,2459.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2464.99,"$2,465 or above",2026-08-03T16:00:00Z,greater,2464.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2469.99,"$2,470 or above",2026-08-03T16:00:00Z,greater,2469.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2474.99,"$2,475 or above",2026-08-03T16:00:00Z,greater,2474.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2479.99,"$2,480 or above",2026-08-03T16:00:00Z,greater,2479.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2484.99,"$2,485 or above",2026-08-03T16:00:00Z,greater,2484.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2489.99,"$2,490 or above",2026-08-03T16:00:00Z,greater,2489.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2494.99,"$2,495 or above",2026-08-03T16:00:00Z,greater,2494.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2499.99,"$2,500 or above",2026-08-03T16:00:00Z,greater,2499.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2504.99,"$2,505 or above",2026-08-03T16:00:00Z,greater,2504.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2509.99,"$2,510 or above",2026-08-03T16:00:00Z,greater,2509.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2514.99,"$2,515 or above",2026-08-03T16:00:00Z,greater,2514.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2519.99,"$2,520 or above",2026-08-03T16:00:00Z,greater,2519.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2524.99,"$2,525 or above",2026-08-03T16:00:00Z,greater,2524.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2529.99,"$2,530 or above",2026-08-03T16:00:00Z,greater,2529.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2534.99,"$2,535 or above",2026-08-03T16:00:00Z,greater,2534.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2539.99,"$2,540 or above",2026-08-03T16:00:00Z,greater,2539.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2544.99,"$2,545 or above",2026-08-03T16:00:00Z,greater,2544.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2549.99,"$2,550 or above",2026-08-03T16:00:00Z,greater,2549.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2554.99,"$2,555 or above",2026-08-03T16:00:00Z,greater,2554.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2559.99,"$2,560 or above",2026-08-03T16:00:00Z,greater,2559.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2564.99,"$2,565 or above",2026-08-03T16:00:00Z,greater,2564.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2569.99,"$2,570 or above",2026-08-03T16:00:00Z,greater,2569.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2574.99,"$2,575 or above",2026-08-03T16:00:00Z,greater,2574.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2579.99,"$2,580 or above",2026-08-03T16:00:00Z,greater,2579.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2584.99,"$2,585 or above",2026-08-03T16:00:00Z,greater,2584.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2589.99,"$2,590 or above",2026-08-03T16:00:00Z,greater,2589.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0312,KXETHD-26AUG0312-T2594.99,"$2,595 or above",2026-08-03T16:00:00Z,greater,2594.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1049.99,"$1,050 or above",2026-08-03T21:00:00Z,greater,1049.99,,0.99,1.0,0.0,0.01,0.99,1500.3,1500.3,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1089.99,"$1,090 or above",2026-08-03T21:00:00Z,greater,1089.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1129.99,"$1,130 or above",2026-08-03T21:00:00Z,greater,1129.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1169.99,"$1,170 or above",2026-08-03T21:00:00Z,greater,1169.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1209.99,"$1,210 or above",2026-08-03T21:00:00Z,greater,1209.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1249.99,"$1,250 or above",2026-08-03T21:00:00Z,greater,1249.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1289.99,"$1,290 or above",2026-08-03T21:00:00Z,greater,1289.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1329.99,"$1,330 or above",2026-08-03T21:00:00Z,greater,1329.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1369.99,"$1,370 or above",2026-08-03T21:00:00Z,greater,1369.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1409.99,"$1,410 or above",2026-08-03T21:00:00Z,greater,1409.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1449.99,"$1,450 or above",2026-08-03T21:00:00Z,greater,1449.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1489.99,"$1,490 or above",2026-08-03T21:00:00Z,greater,1489.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1529.99,"$1,530 or above",2026-08-03T21:00:00Z,greater,1529.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1569.99,"$1,570 or above",2026-08-03T21:00:00Z,greater,1569.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1609.99,"$1,610 or above",2026-08-03T21:00:00Z,greater,1609.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1649.99,"$1,650 or above",2026-08-03T21:00:00Z,greater,1649.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1689.99,"$1,690 or above",2026-08-03T21:00:00Z,greater,1689.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1729.99,"$1,730 or above",2026-08-03T21:00:00Z,greater,1729.99,,0.99,1.0,0.0,0.01,0.99,1019.01,1018.01,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1769.99,"$1,770 or above",2026-08-03T21:00:00Z,greater,1769.99,,0.98,1.0,0.0,0.02,0.99,2418.29,1517.8,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1809.99,"$1,810 or above",2026-08-03T21:00:00Z,greater,1809.99,,0.98,0.99,0.01,0.02,0.98,11883.48,7035.99,222946.46,454.99
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1849.99,"$1,850 or above",2026-08-03T21:00:00Z,greater,1849.99,,0.71,0.72,0.28,0.29,0.72,10969.17,5204.85,221265.87000000002,232592.44
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1889.99,"$1,890 or above",2026-08-03T21:00:00Z,greater,1889.99,,0.08,0.09,0.91,0.92,0.11,19746.82,14164.86,110875.38,226490.45
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1929.99,"$1,930 or above",2026-08-03T21:00:00Z,greater,1929.99,,0.01,0.02,0.98,0.99,0.01,9641.75,7349.83,0,211760.19999999998
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T1969.99,"$1,970 or above",2026-08-03T21:00:00Z,greater,1969.99,,0.0,0.02,0.98,1.0,0.01,1806.46,1273.44,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2009.99,"$2,010 or above",2026-08-03T21:00:00Z,greater,2009.99,,0.0,0.01,0.99,1.0,0.01,500.0,500.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2049.99,"$2,050 or above",2026-08-03T21:00:00Z,greater,2049.99,,0.0,0.01,0.99,1.0,0.01,1400.0,1400.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2089.99,"$2,090 or above",2026-08-03T21:00:00Z,greater,2089.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2129.99,"$2,130 or above",2026-08-03T21:00:00Z,greater,2129.99,,0.0,0.01,0.99,1.0,0.01,6.0,6.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2169.99,"$2,170 or above",2026-08-03T21:00:00Z,greater,2169.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2209.99,"$2,210 or above",2026-08-03T21:00:00Z,greater,2209.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2249.99,"$2,250 or above",2026-08-03T21:00:00Z,greater,2249.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2289.99,"$2,290 or above",2026-08-03T21:00:00Z,greater,2289.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2329.99,"$2,330 or above",2026-08-03T21:00:00Z,greater,2329.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2369.99,"$2,370 or above",2026-08-03T21:00:00Z,greater,2369.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2409.99,"$2,410 or above",2026-08-03T21:00:00Z,greater,2409.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2449.99,"$2,450 or above",2026-08-03T21:00:00Z,greater,2449.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2489.99,"$2,490 or above",2026-08-03T21:00:00Z,greater,2489.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2529.99,"$2,530 or above",2026-08-03T21:00:00Z,greater,2529.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2569.99,"$2,570 or above",2026-08-03T21:00:00Z,greater,2569.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0317,KXETHD-26AUG0317-T2609.99,"$2,610 or above",2026-08-03T21:00:00Z,greater,2609.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,ETH,above,KXETHD-26AUG0717,KXETHD-26AUG0717-T849.99,$850 or above,2026-08-07T21:00:00Z,greater,849.99,,0.99,1.0,0.0,0.01,0.99,202.0,202.0,0,0
